"timestamp","year","month","day","hour","min","sec","site","block","tx","type","depth","rep","temp","sm.corr","location","cover"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","C","CSVW","2","2",0.254,0.048,NA,NA
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","C","CSVW","2","2",2.543,0.052,NA,NA
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","C","CSVW","2","2",4.593,0.053,NA,NA
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","C","CSVW","2","2",6.832,0.053,NA,NA
2022-02-13 11:00:00,"2022",2,13,11,0,0,"B","1","C","CSVW","2","3",0.498,0.034,NA,NA
2022-02-13 12:00:00,"2022",2,13,12,0,0,"B","1","C","CSVW","2","3",2.64,0.035,NA,NA
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","1","C","CSVW","2","3",4.785,0.035,NA,NA
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","C","CSVW","2","3",6.494,0.034,NA,NA
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","C","CSVW","2","3",0.254,0.034,NA,NA
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","C","CSVW","2","3",2.543,0.034,NA,NA
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","C","CSVW","2","3",4.593,0.034,NA,NA
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","C","CSVW","2","3",6.832,0.034,NA,NA
2022-02-13 11:00:00,"2022",2,13,11,0,0,"B","1","W","CSVW","2","1",1.143,0.05,NA,NA
2022-02-13 12:00:00,"2022",2,13,12,0,0,"B","1","W","CSVW","2","1",3.091,0.055,NA,NA
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","1","W","CSVW","2","1",6.671,0.056,NA,NA
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","W","CSVW","2","1",10,0.057,NA,NA
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","W","CSVW","2","1",1.387,0.051,NA,NA
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","W","CSVW","2","1",3.727,0.054,NA,NA
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","W","CSVW","2","1",7.582,0.055,NA,NA
